Current_Word,Next_Word,Levenshtein_Distance
happy,share,4
share,file,4
file,looking,6
looking,shutting,5
shutting,sites,6
sites,listed,3
listed,trackers,7
trackers,crippled,7
crippled,bittorrent,9
bittorrent,network,7
network,one,6
one,sites,4
sites,shut,4
shut,legal,5
legal,campaign,7
campaign,suprnova,8
suprnova,org,7
org,helped,6
helped,boost,6
boost,popularity,8
popularity,bittorrent,9
bittorrent,system,8
system,checking,8
checking,trackers,6
trackers,led,7
led,movies,5
movies,tv,5
tv,programmes,10
programmes,claimed,7
claimed,man,6
man,behind,5
behind,suprnova,7
suprnova,org,7
org,goes,3
goes,nickname,8
nickname,sloncek,7
sloncek,preparing,9
preparing,release,7
release,software,6
software,new,7
new,file,4
file,swapping,7
swapping,network,8
network,dubbed,7
dubbed,exeem,5
exeem,interview,7
interview,novastream,9
novastream,web,9
web,radio,5
radio,sloncek,7
sloncek,said,6
said,exeem,5
exeem,would,5
would,combine,6
combine,ideas,7
ideas,bittorrent,8
bittorrent,kazaa,10
kazaa,file,5
file,sharing,6
sharing,systems,6
systems,like,6
like,bittorrent,8
bittorrent,exeem,9
exeem,trackers,7
trackers,help,7
help,point,5
point,people,4
people,toward,6
toward,file,6
file,want,4
want,like,4
like,kazaa,5
kazaa,trackers,7
trackers,held,7
held,everyone,7
everyone,centrally,7
centrally,maintained,8
maintained,list,8
list,said,4
said,sloncek,6
sloncek,make,6
make,system,5
system,less,5
less,vulnerable,8
vulnerable,legal,6
legal,action,6
action,aimed,5
aimed,stopping,8
stopping,people,6
people,swapping,7
swapping,pirated,8
pirated,movies,6
movies,music,4
music,exeem,5
exeem,software,8
software,development,10
development,months,10
months,currently,7
currently,tested,7
tested,closed,4
closed,group,5
group,users,5
users,early,5
early,public,5
public,version,6
version,software,8
software,available,7
available,february,8
february,sloncek,8
sloncek,said,6
said,currently,9
currently,windows,9
windows,version,7
version,software,8
software,development,10
development,plans,9
plans,linux,4
linux,mac,5
mac,version,7
version,said,6
said,costs,5
costs,writing,6
writing,software,7
software,paid,7
paid,adverts,7
adverts,appearing,6
appearing,finished,9
finished,version,7
version,program,7
program,despite,7
despite,suprnova,8
suprnova,administrator,11
administrator,sloncek,12
sloncek,involvement,9
involvement,exeem,9
exeem,basic,5
basic,technology,10
technology,appears,10
appears,developed,8
developed,firm,9
firm,called,6
called,swarm,6
swarm,systems,5
systems,based,5
based,caribbean,7
caribbean,island,7
island,saint,4
saint,kitts,4
kitts,nevis,4
nevis,users,4
users,exeem,4
exeem,system,4
system,able,5
able,rate,3
rate,files,4
files,swapped,6
swapped,help,6
help,stop,3
stop,spread,5
spread,fake,5
fake,files,3
files,sloncek,6
sloncek,told,6
told,novastream,9
novastream,dr,9
dr,johan,5
johan,pouwelse,7
pouwelse,researcher,9
researcher,delft,9
delft,university,8
university,technology,9
technology,studies,10
studies,peer,6
peer,peer,0
peer,networks,6
networks,said,8
said,exeem,5
exeem,next,4
next,evolution,8
evolution,file,8
file,sharing,6
sharing,systems,6
systems,said,6
said,would,4
would,struggle,6
struggle,popular,7
popular,bittorrent,9
bittorrent,suprnova,9
suprnova,early,7
early,versions,7
versions,taking,6
taking,enough,6
enough,care,6
care,make,2
make,sure,3
sure,good,4
good,copies,5
copies,files,4
files,shared,5
shared,exeem,5
exeem,cannot,6
cannot,prevent,6
prevent,pollution,8
pollution,said,8
said,rating,4
rating,system,6
system,exeem,4
exeem,seems,3
seems,flawed,6
flawed,easy,5
easy,insert,5
insert,fake,5
fake,files,3
files,fake,3
fake,ratings,6
ratings,said,5
said,studies,5
studies,shown,6
shown,organisations,11
organisations,working,10
working,record,7
record,labels,6
labels,movie,6
movie,studios,6
studios,worked,7
worked,undermine,8
undermine,kazaa,9
kazaa,putting,7
putting,fakes,7
fakes,contrast,7
contrast,moderators,7
moderators,suprnova,8
suprnova,made,8
made,sure,3
sure,files,4
files,shared,5
shared,high,5
high,quality,6
quality,moderators,9
moderators,difference,9
difference,system,9
system,works,6
works,one,4
one,full,4
full,crap,4
crap,like,4
like,kazaa,5
kazaa,said,4
said,fundamental,10
fundamental,tension,9
tension,distribution,8
distribution,integrity,9
integrity,said,8
said,mr,4
mr,pouwelse,8
pouwelse,said,8
said,future,6
future,versions,8
versions,file,7
file,sharing,6
sharing,systems,6
systems,likely,6
likely,incorporate,11
incorporate,kind,10
kind,distributed,9
distributed,reputation,11
reputation,system,9
system,lets,5
lets,moderators,7
moderators,prove,8
prove,network,6
network,rate,6
rate,files,4
files,worth,5
worth,downloading,9
downloading,big,9
big,files,4
files,shared,5
shared,moderation,9
moderation,systems,9
systems,key,6
key,said,4
said,mr,4
mr,pouwelse,8
pouwelse,added,7
added,legal,5
legal,attacks,6
attacks,bittorrent,8
bittorrent,driven,8
driven,people,6
people,away,6
away,sites,5
sites,suprnova,7
suprnova,many,7
many,users,5
users,simply,6
simply,migrated,7
migrated,tracker,6
tracker,listing,7
listing,sites,5
sites,many,5
many,seen,4
seen,huge,4
huge,increases,8
increases,traffic,8
traffic,hard,6
hard,compete,7
compete,free,5
free,said,4
said,one,4
one,motion,5
motion,picture,6
picture,association,9
association,america,9
america,immediately,8
immediately,available,9
available,comment,9
comment,file,6
file,sharing,6
sharing,development,10
development,,11
games,win,5
win,blu,3
blu,ray,3
ray,dvd,3
dvd,format,6
format,next,5
next,generation,7
generation,dvd,10
dvd,format,6
format,blu,6
blu,ray,3
ray,winning,7
winning,supporters,10
supporters,rival,9
rival,according,8
according,backers,7
backers,blu,6
blu,ray,3
ray,backed,5
backed,100,6
100,firms,5
firms,including,9
including,sony,8
sony,competing,7
competing,toshiba,7
toshiba,nec,7
nec,backed,5
backed,hd,5
hd,dvd,2
dvd,format,6
format,choice,6
choice,future,5
future,films,5
films,games,4
games,blu,5
blu,ray,3
ray,association,10
association,said,8
said,thursday,7
thursday,games,7
games,giants,3
giants,electronic,9
electronic,arts,9
arts,vivendi,7
vivendi,would,6
would,support,7
support,dvd,7
dvd,format,6
format,next,5
next,generation,7
generation,dvds,10
dvds,hold,4
hold,high,3
high,definition,9
definition,video,8
video,sound,5
sound,offers,6
offers,incredible,9
incredible,3d,9
3d,like,4
like,quality,5
quality,pictures,8
pictures,major,7
major,hollywood,8
hollywood,studios,8
studios,games,6
games,publishers,8
publishers,extremely,9
extremely,keen,7
keen,exploit,7
exploit,coming,7
coming,year,6
year,separate,5
separate,press,6
press,conference,8
conference,consumer,6
consumer,electronics,10
electronics,show,10
show,las,4
las,vegas,3
vegas,toshiba,7
toshiba,announced,8
announced,dvd,8
dvd,players,7
players,technology,10
technology,would,9
would,market,6
market,end,6
end,2005,4
2005,move,4
move,standard,8
standard,definition,9
definition,video,8
video,images,5
images,high,5
high,definition,9
definition,images,9
images,much,5
much,greater,7
greater,need,5
need,storage,7
storage,richard,6
richard,doherty,6
doherty,panasonic,9
panasonic,hollywood,9
hollywood,laboratories,11
laboratories,one,10
one,pioneers,5
pioneers,blu,8
blu,ray,3
ray,told,4
told,bbc,4
bbc,news,4
news,website,5
website,utilising,7
utilising,blue,8
blue,laser,4
laser,based,2
based,technology,10
technology,make,10
make,optical,7
optical,laser,7
laser,disc,4
disc,hold,4
hold,six,4
six,times,4
times,much,5
much,today,5
today,dvd,4
dvd,blu,3
blu,ray,3
ray,disc,4
disc,able,4
able,store,4
store,50gb,5
50gb,high,3
high,quality,6
quality,data,5
data,toshiba,6
toshiba,hd,6
hd,dvd,2
dvd,hold,3
hold,30gb,4
30gb,mr,4
mr,doherty,6
doherty,added,6
added,making,5
making,sure,6
sure,discs,5
discs,could,5
could,satisfy,7
satisfy,high,6
high,definition,9
definition,needs,9
needs,including,7
including,ability,7
ability,record,7
record,onto,5
onto,dvds,4
dvds,smaller,7
smaller,discs,7
discs,fit,4
fit,camcorders,10
camcorders,toshiba,9
toshiba,blu,7
blu,ray,3
ray,hopeful,7
hopeful,emerging,8
emerging,dvd,8
dvd,format,6
format,war,5
war,akin,4
akin,betamax,6
betamax,vhs,7
vhs,fight,4
fight,1980s,5
1980s,resolved,8
resolved,next,7
next,year,3
year,next,3
next,generation,7
generation,dvd,10
dvd,players,7
players,start,5
start,come,5
come,players,6
players,come,6
come,able,3
able,play,4
play,standard,7
standard,dvds,7
dvds,good,4
good,news,4
news,huge,4
huge,libraries,8
libraries,current,7
current,dvds,7
dvds,support,7
support,vivendi,7
vivendi,electronics,10
electronics,arts,9
arts,big,4
big,boost,4
boost,blu,4
blu,ray,3
ray,battle,5
battle,supremacy,9
supremacy,gaming,8
gaming,20,6
20,billion,7
billion,industry,8
industry,worldwide,9
worldwide,crucial,7
crucial,film,6
film,industry,8
industry,terms,7
terms,money,5
money,made,3
made,technical,9
technical,requirement,10
requirement,game,9
game,development,9
development,today,10
today,demands,6
demands,advanced,6
advanced,optical,7
optical,disc,6
disc,technologies,11
technologies,said,11
said,michael,6
michael,heilmann,6
heilmann,chief,7
chief,technology,8
technology,officer,10
officer,vivendi,7
vivendi,universal,6
universal,blu,9
blu,ray,3
ray,offers,6
offers,capacity,8
capacity,performance,11
performance,high,11
high,speed,5
speed,internet,6
internet,connectivity,9
connectivity,take,11
take,us,4
us,future,5
future,gaming,6
gaming,ea,5
ea,leading,5
leading,games,6
games,developer,8
developer,publisher,7
publisher,added,8
added,delivery,7
delivery,high,7
high,definition,9
definition,games,10
games,future,6
future,vital,5
vital,blu,5
blu,ray,3
ray,capacity,6
capacity,functionality,8
functionality,interactivity,10
interactivity,needed,11
needed,kinds,5
kinds,projects,7
projects,planning,7
planning,sony,7
sony,recently,6
recently,announced,8
announced,would,6
would,using,5
using,technology,8
technology,next,9
next,generation,7
generation,playstations,7
playstations,mr,12
mr,doherty,6
doherty,said,7
said,gamers,5
gamers,ravenous,5
ravenous,high,8
high,quality,6
quality,graphics,6
graphics,technology,10
technology,next,9
next,generation,7
generation,titles,9
titles,gamers,5
gamers,especially,9
especially,working,9
working,pcs,7
pcs,always,5
always,focused,7
focused,capacity,8
capacity,deliver,8
deliver,textures,6
textures,deeper,6
deeper,levels,5
levels,delivering,7
delivering,higher,8
higher,resolution,10
resolution,playback,10
playback,added,7
added,focus,5
focus,games,4
games,moving,6
moving,forward,6
forward,increased,6
increased,immersion,7
immersion,gaming,7
gaming,companies,7
companies,really,8
really,like,6
like,focus,5
focus,creating,8
creating,world,8
world,involves,7
involves,creating,8
creating,complicated,9
complicated,3d,10
3d,models,5
models,textures,7
textures,increasing,9
increasing,resolution,9
resolution,increasing,9
increasing,frame,8
frame,rate,2
rate,part,3
part,getting,6
getting,immersive,7
immersive,experience,7
experience,fitting,8
fitting,models,7
models,current,6
current,dvd,7
dvd,technologies,12
technologies,means,9
means,compressing,8
compressing,graphics,9
graphics,much,7
much,much,0
much,quality,6
quality,lost,6
lost,games,5
games,move,4
move,photo,4
photo,real,5
real,capability,8
capability,current,8
current,technology,9
technology,limiting,9
limiting,thrilled,7
thrilled,advanced,6
advanced,capacity,7
capacity,start,6
start,build,5
build,immersive,8
immersive,environments,10
environments,said,11
said,mr,4
mr,doherty,6
doherty,currently,6
currently,graphics,8
graphics,intensive,8
intensive,pc,9
pc,games,5
games,also,4
also,require,7
require,multiple,6
multiple,discs,7
discs,installation,11
installation,high,11
high,definition,9
definition,dvds,9
dvds,cut,4
cut,need,4
need,likewise,7
likewise,consoles,8
consoles,rely,7
rely,single,5
single,discs,5
discs,dvds,3
dvds,hold,4
hold,six,4
six,times,4
times,data,5
data,mean,4
mean,much,3
much,better,6
better,high,6
high,resolution,9
resolution,games,10
games,blu,5
blu,ray,3
ray,already,4
already,won,7
won,backing,6
backing,major,6
major,hollywood,8
hollywood,studios,8
studios,mgm,7
mgm,studios,7
studios,disney,7
disney,buena,5
buena,vista,4
vista,well,5
well,top,4
top,technology,8
technology,firms,10
firms,like,4
like,dell,4
dell,lg,3
lg,samsung,6
samsung,phillips,8
phillips,amongst,8
amongst,others,6
others,toshiba,5
toshiba,hd,6
hd,dvd,2
dvd,technology,10
technology,won,9
won,backing,6
backing,paramount,7
paramount,universal,9
universal,warner,7
warner,bros,5
bros,real,4
real,world,4
world,benefits,8
benefits,hd,8
hd,dvd,2
dvd,apparent,8
apparent,obvious,8
obvious,said,6
said,jim,3
jim,cardwell,8
cardwell,president,8
president,warner,8
warner,home,5
home,video,4
video,mr,5
mr,cardwell,7
cardwell,added,5
added,rapid,4
rapid,time,5
time,market,5
market,dependability,11
dependability,significant,11
significant,factors,10
factors,choosing,7
choosing,go,7
go,hd,2
hd,dvd,2
dvd,formats,7
formats,courting,6
courting,microsoft,8
microsoft,format,7
format,choice,6
choice,next,6
next,generation,7
generation,xbox,9
xbox,discussions,10
discussions,still,9
still,going,4
going,next,5
next,generation,7
generation,dvds,10
dvds,also,4
also,able,3
able,store,4
store,images,5
images,data,5
data,ces,4
ces,largest,5
largest,consumer,8
consumer,electronics,10
electronics,show,10
show,world,5
world,runs,5
runs,6,4
6,9,1
9,january,7
january,,7
power,people,4
people,says,6
says,hp,4
hp,digital,7
digital,revolution,9
revolution,focused,8
focused,letting,7
letting,people,6
people,tell,4
tell,share,5
share,stories,4
stories,according,6
according,carly,7
carly,fiorina,6
fiorina,chief,6
chief,technology,8
technology,giant,9
giant,hewlett,6
hewlett,packard,7
packard,job,7
job,firms,5
firms,hp,5
hp,said,4
said,speech,5
speech,consumer,7
consumer,electronics,10
electronics,show,10
show,ces,4
ces,ensure,5
ensure,digital,7
digital,physical,5
physical,worlds,8
worlds,fully,5
fully,converged,9
converged,said,8
said,goal,4
goal,2005,4
2005,make,4
make,people,5
people,centre,4
centre,technology,8
technology,ces,9
ces,showcases,6
showcases,50,9
50,0,2
0,new,3
new,gadgets,6
gadgets,hitting,7
hitting,shelves,7
shelves,2005,7
2005,tech,4
tech,fest,3
fest,largest,4
largest,kind,7
kind,world,4
world,runs,5
runs,6,4
6,9,1
9,january,7
january,digital,7
digital,revolution,9
revolution,democratisation,9
democratisation,technology,13
technology,experiences,11
experiences,makes,9
makes,possible,8
possible,told,6
told,delegates,8
delegates,revolution,8
revolution,always,9
always,giving,6
giving,power,6
power,people,4
people,added,6
added,real,5
real,story,5
story,digital,7
digital,revolution,9
revolution,new,9
new,products,8
products,millions,7
millions,experiences,8
experiences,made,10
made,possible,7
possible,stories,7
stories,millions,6
millions,tell,6
tell,part,4
part,giving,6
giving,people,6
people,control,7
control,freeing,7
freeing,content,6
content,images,6
images,video,5
video,music,5
music,crucial,5
crucial,effort,7
effort,make,6
make,devices,6
devices,speak,7
speak,better,6
better,content,5
content,easily,7
easily,transferred,9
transferred,one,9
one,device,5
device,digital,5
digital,camera,6
camera,others,4
others,portable,6
portable,media,7
media,players,7
players,lot,6
lot,work,3
work,still,5
still,needs,5
needs,done,5
done,however,5
however,sort,6
sort,compatibility,11
compatibility,issues,12
issues,standards,8
standards,within,9
within,technology,9
technology,industry,9
industry,gadgets,6
gadgets,work,7
work,seamlessly,10
seamlessly,said,8
said,ms,4
ms,fiorina,7
fiorina,talk,7
talk,also,3
also,touted,6
touted,way,6
way,technology,9
technology,designed,9
designed,focus,8
focus,lifestyle,8
lifestyle,fashion,7
fashion,personalisation,10
personalisation,something,12
something,sees,7
sees,key,3
key,people,5
people,want,6
want,special,7
special,guest,6
guest,singer,6
singer,gwen,5
gwen,stefani,5
stefani,joined,7
joined,stage,5
stage,promote,6
promote,range,5
range,hp,5
hp,digital,7
digital,cameras,6
cameras,ms,5
ms,stefani,7
stefani,helped,6
helped,design,5
design,heavily,5
heavily,influenced,10
influenced,japanese,8
japanese,youth,8
youth,culture,6
culture,digital,7
digital,cameras,6
cameras,due,6
due,go,3
go,sale,4
sale,us,4
us,summer,5
summer,based,5
based,hp,5
hp,607,3
607,model,5
model,emphasis,7
emphasis,personalisation,11
personalisation,lifestyle,13
lifestyle,big,8
big,theme,5
theme,year,4
year,ces,3
ces,tiny,4
tiny,wearable,8
wearable,mp3,8
mp3,players,7
players,every,5
every,turn,4
turn,rainbow,6
rainbow,hues,7
hues,giving,6
giving,colour,6
colour,everything,10
everything,ms,10
ms,fiorina,7
fiorina,also,7
