Current_Word,Next_Word,Levenshtein_Distance
people,spend,5
spend,times,5
times,mmoprgs,6
mmoprgs,reality,7
reality,said,5
said,one,4
one,unnamed,5
unnamed,correspondent,12
correspondent,anonymous,12
anonymous,wrote,8
wrote,rare,3
rare,nights,6
nights,husband,7
husband,come,7
come,bed,4
bed,time,4
time,find,3
find,used,3
used,sleeping,7
sleeping,difficult,9
difficult,get,8
get,sleep,4
sleep,another,6
another,body,6
body,laying,6
laying,next,6
next,talk,4
talk,playing,6
playing,absolutely,9
absolutely,point,8
point,doesn,4
doesn,hear,4
hear,distracted,9
distracted,get,9
get,ummm,4
ummm,ya,4
ya,minutes,7
minutes,ask,7
ask,question,7
question,gaming,7
gaming,widows,6
widows,become,5
become,comedic,5
comedic,term,6
term,women,5
women,shut,5
shut,male,4
male,gamers,4
gamers,least,5
least,funny,5
funny,another,7
another,correspondent,11
correspondent,wrote,10
wrote,believe,6
believe,addicted,6
addicted,online,6
online,gaming,4
gaming,cause,5
cause,depression,9
depression,restlessness,8
restlessness,even,9
even,sadder,5
sadder,today,5
today,son,4
son,five,4
five,days,4
days,old,4
old,sad,2
sad,truth,5
truth,husband,7
husband,spent,5
spent,11,5
11,hours,5
hours,today,4
today,playing,6
playing,warcraft,8
warcraft,game,7
game,interact,7
interact,sweet,6
sweet,tiny,5
tiny,baby,3
baby,important,8
important,quests,8
quests,waiting,7
waiting,online,5
online,video,5
video,game,4
game,fans,3
fans,often,4
often,complain,6
complain,hobby,7
hobby,misunderstood,13
misunderstood,marginalised,10
marginalised,gaming,9
gaming,becomes,7
becomes,ever,5
ever,mainstream,9
mainstream,games,8
games,ever,4
ever,immersive,7
immersive,hiding,8
hiding,place,6
place,social,6
social,problems,7
problems,wish,8
wish,30,4
30,40,1
40,hours,5
hours,week,5
week,unusual,7
unusual,think,7
think,probably,8
probably,isn,8
isn,11,3
11,hour,4
hour,stretch,7
stretch,isn,7
isn,surprising,7
surprising,ve,10
ve,known,5
known,people,5
people,play,5
play,15,4
15,hours,5
hours,stretch,7
stretch,know,7
know,people,5
people,spending,6
spending,week,7
week,holiday,7
holiday,work,6
work,playing,7
playing,warcraft,8
warcraft,know,8
know,people,5
people,would,4
would,play,5
play,ever,4
ever,crack,5
crack,shifts,6
shifts,waking,6
waking,3am,5
3am,take,3
take,friends,6
friends,resume,6
resume,waiting,7
waiting,item,5
item,needed,5
needed,appear,6
appear,understand,8
understand,key,9
key,sign,4
sign,addiction,7
addiction,alter,7
alter,life,4
life,around,6
around,rather,6
rather,fit,5
fit,life,3
life,standards,9
standards,many,7
many,us,4
us,addicts,6
addicts,solution,8
solution,force,7
force,stop,5
stop,playing,7
playing,need,7
need,make,4
make,real,4
real,life,4
life,bit,3
bit,interesting,10
interesting,sadly,10
sadly,talk,3
talk,people,5
people,becoming,6
becoming,obsessed,8
obsessed,gaming,8
gaming,find,4
find,longing,5
longing,time,6
time,join,4
join,long,3
long,term,4
term,relationship,11
relationship,4,12
4,years,5
years,since,5
since,began,5
began,games,5
games,become,5
become,complex,5
complex,find,7
find,less,4
less,less,0
less,time,4
time,play,4
play,marriage,7
marriage,work,7
work,main,4
main,drag,4
drag,time,4
time,think,3
think,line,3
line,playing,4
playing,game,6
game,lot,4
lot,gaming,6
gaming,addiction,8
addiction,really,9
really,quite,6
quite,distinct,7
distinct,play,8
play,games,5
games,lot,5
lot,definately,9
definately,20,10
20,hours,5
hours,week,5
week,go,4
go,missing,7
missing,work,7
work,commitments,10
commitments,order,9
order,play,5
play,games,5
games,year,5
year,ago,4
ago,deleted,7
deleted,every,5
every,game,5
game,computer,6
computer,rpgs,7
rpgs,worst,4
worst,real,5
real,world,4
world,fades,5
fades,worries,5
worries,sorround,5
sorround,new,8
new,magic,5
magic,staff,5
staff,mighty,6
mighty,sword,6
sword,unlike,6
unlike,books,5
books,perhaps,6
perhaps,even,6
even,tv,3
tv,gain,4
gain,absolutely,10
absolutely,nothing,9
nothing,stop,6
stop,playing,7
playing,re,7
re,point,5
point,started,6
started,achievements,11
achievements,10,12
10,hour,4
hour,session,7
session,irretrievably,11
irretrievably,locked,12
locked,game,5
game,since,4
since,ve,4
ve,gained,5
gained,nothing,6
nothing,real,7
real,world,4
world,may,5
may,well,4
well,pile,3
pile,achievement,9
achievement,fake,10
fake,one,3
one,despite,6
despite,little,6
little,monetary,7
monetary,value,8
value,rewards,6
rewards,encouragement,12
encouragement,offered,10
offered,mmorpgs,7
mmorpgs,enough,5
enough,hook,5
hook,games,5
games,hours,4
hours,daily,5
daily,business,7
business,could,8
could,learn,5
learn,leverage,5
leverage,simply,8
simply,human,5
human,need,5
need,easily,6
easily,measurable,6
measurable,progress,9
progress,recognition,9
recognition,perhaps,10
perhaps,unhealthily,9
unhealthily,obsessed,10
obsessed,simply,7
simply,need,6
need,recognition,10
recognition,achievements,11
achievements,reality,10
reality,advice,6
advice,gaming,5
gaming,widows,6
widows,beat,6
beat,em,3
em,join,4
join,em,4
em,try,3
try,playing,6
playing,wants,6
wants,play,5
play,well,4
well,well,0
well,least,4
least,ll,4
ll,together,8
together,somewhere,4
somewhere,addict,9
addict,cost,5
cost,relationship,10
relationship,still,10
still,play,5
play,without,7
without,guilt,6
guilt,hehe,5
hehe,long,4
long,played,5
played,one,5
one,sitting,6
sitting,morning,4
morning,till,6
till,early,4
early,hours,5
hours,next,5
next,day,4
day,birds,5
birds,singing,6
singing,side,5
side,hobble,5
hobble,bath,5
bath,room,4
room,cos,3
cos,bladder,7
bladder,full,7
full,pain,4
pain,would,5
would,hardly,5
hardly,eat,5
eat,perhaps,5
perhaps,toast,6
toast,smoke,5
smoke,endlessly,8
endlessly,drink,8
drink,thankfully,8
thankfully,fascination,11
fascination,worn,10
worn,girlfriend,8
girlfriend,still,9
still,job,5
job,part,4
part,online,6
online,gaming,4
gaming,give,4
give,adiction,7
adiction,illusory,8
illusory,achievement,10
achievement,end,9
end,sight,5
sight,keep,5
keep,going,5
going,mirage,5
mirage,ultimate,5
ultimate,obsessive,8
obsessive,behaviour,8
behaviour,course,8
course,always,6
always,cause,5
cause,concern,5
concern,always,7
always,bothers,6
bothers,articles,6
articles,gaming,7
gaming,talk,5
talk,terms,4
terms,reality,6
reality,obviously,8
obviously,somebody,7
somebody,spends,5
spends,thirty,6
thirty,hours,5
hours,week,5
week,playing,7
playing,everquest,9
everquest,problem,8
problem,problem,0
problem,however,6
however,nothing,6
nothing,dysfunctional,10
dysfunctional,sense,11
sense,reality,6
reality,obsessive,7
obsessive,eq,8
eq,player,5
player,consider,6
consider,game,7
game,real,4
real,example,5
example,obsessive,8
obsessive,automotive,7
automotive,tinkerer,9
tinkerer,considers,6
considers,car,7
car,human,4
human,mmorpgs,7
mmorpgs,unique,7
unique,danger,6
danger,terms,6
terms,encouraging,10
encouraging,obsessive,10
obsessive,behaviour,8
behaviour,create,8
create,absorbing,8
absorbing,virtual,8
virtual,world,6
world,rather,6
rather,easily,5
easily,accessed,7
accessed,24,8
24,7,2
7,problem,7
problem,lie,6
lie,nature,5
nature,gaming,5
gaming,nature,5
nature,modern,5
modern,24,6
24,hour,4
hour,culture,5
culture,problem,7
problem,called,5
called,mmorpgs,7
mmorpgs,never,7
never,really,5
really,complete,7
complete,always,8
always,another,6
another,quest,7
quest,friends,6
friends,10,7
10,hours,5
hours,sleep,5
sleep,since,4
since,released,7
released,friday,7
friday,championship,11
championship,manager,10
manager,consumed,6
consumed,life,7
life,years,5
years,one,5
one,particular,10
particular,session,9
session,started,6
started,2pm,7
2pm,sunday,6
sunday,paused,6
paused,brief,5
brief,sleep,4
sleep,5am,5
5am,monday,5
monday,visit,6
visit,university,6
university,classes,9
classes,restarted,7
restarted,midday,8
midday,another,7
another,10,7
10,hour,4
hour,session,7
session,people,6
people,tend,5
tend,hark,4
hark,problems,8
problems,hardcore,8
hardcore,gaming,7
gaming,seem,6
seem,rarely,5
rarely,allowed,7
allowed,become,5
become,immersed,7
immersed,game,6
game,would,5
would,expect,6
expect,perspective,6
perspective,change,10
change,used,6
used,everquest,8
everquest,addict,8
addict,college,7
college,came,5
came,point,5
point,gaming,4
gaming,world,6
world,felt,4
felt,real,3
real,real,0
real,one,4
one,failed,5
failed,alot,4
alot,courses,7
courses,able,6
able,barely,4
barely,graduate,7
graduate,lucky,7
lucky,came,5
came,senses,5
senses,others,5
others,less,4
less,fortunate,9
fortunate,dropped,8
dropped,college,6
college,holding,5
holding,job,6
job,avoid,4
avoid,online,5
online,rpgs,6
rpgs,like,4
like,plague,4
plague,made,4
made,redundant,8
redundant,told,8
told,partner,6
partner,new,5
new,job,3
job,three,5
three,months,6
months,whilst,6
whilst,every,6
every,day,4
day,played,4
played,everquest,8
everquest,7,9
7,30am,4
30am,till,4
till,5,4
5,pm,2
pm,came,3
came,home,2
home,pretended,8
pretended,got,8
got,well,4
well,hence,4
hence,justifying,10
justifying,playing,6
playing,evening,4
evening,since,6
since,quit,5
quit,playing,6
playing,mmorpg,6
mmorpg,good,5
good,job,3
job,got,2
got,point,3
point,eating,4
eating,dinner,6
dinner,front,5
front,pc,5
pc,realised,8
realised,things,7
things,getting,4
getting,silly,7
silly,m,5
m,trying,6
trying,spend,5
spend,much,5
much,time,4
time,easy,4
easy,feel,4
feel,ve,3
ve,got,3
got,real,4
real,addiction,9
addiction,going,8
going,problem,6
problem,love,5
love,complete,6
complete,goal,6
goal,completed,7
completed,finished,7
finished,time,6
time,move,3
move,become,4
become,obsessed,6
obsessed,complete,7
complete,goal,6
goal,standpoint,9
standpoint,addiction,8
addiction,game,9
game,never,4
never,complete,7
complete,ultimate,6
ultimate,goal,7
goal,well,3
well,would,3
would,like,5
like,falling,5
falling,black,6
black,pit,5
pit,easier,5
easier,escape,5
escape,controlled,9
controlled,fantasy,8
fantasy,world,7
world,face,5
face,reality,6
reality,times,7
times,words,4
words,goal,4
goal,offered,7
offered,pc,7
pc,game,4
game,easier,4
easier,fun,6
fun,real,4
real,world,4
world,pretty,6
pretty,scary,5
scary,implications,10
implications,think,10
think,buy,5
buy,world,5
world,warcraft,6
warcraft,would,7
would,destroy,7
destroy,marrage,7
marrage,know,7
know,played,6
played,star,5
star,wars,3
wars,galaxies,6
galaxies,year,7
year,attest,5
attest,addictiveness,9
addictiveness,games,11
games,engineered,8
engineered,way,10
way,early,3
early,game,4
game,progress,7
progress,quickly,8
quickly,progress,8
progress,becomes,6
becomes,exponentially,11
exponentially,slower,11
slower,requiring,8
requiring,time,8
time,reach,5
reach,next,4
next,level,4
level,m,5
m,sad,3
sad,say,1
say,peak,3
peak,addiction,9
addiction,spending,8
spending,entire,5
entire,weekends,7
weekends,front,7
front,monitor,5
monitor,slowly,7
slowly,building,7
building,character,9
character,stopping,9
stopping,food,7
food,toilet,5
toilet,breaks,6
breaks,thankfully,9
thankfully,made,9
made,clean,5
clean,break,3
break,actually,7
actually,managed,7
managed,sell,7
sell,jedi,3
jedi,account,7
account,800,7
800,sanity,6
sanity,check,6
check,otherwise,7
otherwise,completely,9
completely,unproductive,11
unproductive,time,9
time,vacuum,6
vacuum,seven,6
seven,years,4
years,ago,4
ago,began,4
began,playing,6
playing,ultima,5
ultima,online,5
online,game,5
game,dominated,7
dominated,2,9
2,years,5
years,life,5
life,2,4
2,wonderful,9
wonderful,years,8
years,still,5
still,vivid,5
vivid,memories,7
memories,experiences,7
experiences,friends,6
friends,online,6
online,gaming,4
gaming,world,6
world,escapism,8
escapism,without,8
without,fear,7
fear,thoughts,8
thoughts,others,6
others,something,6
something,cannot,9
cannot,always,6
always,achieved,7
achieved,day,8
day,day,0
day,running,7
running,normal,7
normal,life,6
life,whilst,5
whilst,would,4
would,warn,4
warn,people,6
people,giving,6
giving,much,6
much,life,4
life,games,4
games,believe,6
believe,better,4
better,way,6
way,spend,5
spend,time,5
time,say,4
say,watching,7
watching,tv,7
tv,gaming,6
gaming,addictive,8
addictive,made,7
made,recognised,9
recognised,addiction,9
addiction,single,8
single,used,6
used,play,4
play,upto,4
upto,eight,5
eight,hours,5
hours,night,5
night,work,5
work,every,4
every,night,5
night,year,5
year,building,8
building,stats,8
stats,completing,9
completing,evermore,10
evermore,quests,7
quests,battling,8
battling,ogres,8
ogres,somehow,6
somehow,found,6
found,time,5
time,get,4
get,even,3
even,met,3
met,someone,5
someone,got,6
got,married,7
married,life,6
life,changed,6
changed,hell,6
hell,still,3
still,cast,5
cast,spells,6
spells,battle,5
battle,till,4
till,early,4
early,hours,5
hours,morning,6
morning,fun,6
fun,online,5
online,gaming,4
gaming,enjoyed,7
enjoyed,much,7
much,would,4
would,enjoy,5
enjoy,watching,8
watching,television,9
television,going,9
going,cinema,5
cinema,pub,6
pub,mates,5
mates,many,3
many,people,6
people,use,5
use,recreational,11
recreational,drugs,11
drugs,occasional,9
occasional,basis,7
basis,able,4
able,lead,4
lead,succesfull,9
succesfull,lives,8
lives,families,5
families,relationships,9
relationships,good,12
good,careers,7
careers,minority,8
minority,allow,7
allow,drugs,5
drugs,take,5
take,destroy,6
destroy,lives,7
lives,become,6
become,addicted,7
addicted,according,8
according,article,7
article,TRUE,5
TRUE,mmorpgs,6
mmorpgs,message,5
message,government,9
government,clear,9
clear,either,5
either,legalise,7
legalise,drugs,7
drugs,outlaw,6
outlaw,online,5
online,gaming,4
gaming,sounds,6
sounds,like,6
like,sad,4
sad,stories,6
stories,believe,6
believe,play,6
play,alot,3
alot,warcraft,6
warcraft,know,8
know,full,4
full,well,2
well,addictive,9
addictive,resolute,8
resolute,take,7
take,life,3
life,certainly,8
certainly,gets,7
gets,way,4
way,though,6
though,think,4
think,people,6
people,simply,4
simply,know,6
know,draw,3
draw,line,4
line,lack,3
lack,willpower,8
willpower,stop,8
stop,stepping,5
stepping,think,5
think,m,5
m,obsessed,8
obsessed,gaming,8
gaming,general,6
general,spend,6
spend,far,5
far,much,4
much,time,4
time,playing,6
playing,games,6
games,like,4
like,everquest,8
everquest,2,9
2,football,8
football,manager,8
manager,rather,4
rather,going,6
going,interacting,8
interacting,real,9
real,people,4
people,try,6
try,m,3
m,always,6
always,thinking,8
thinking,back,7
back,mind,4
mind,d,3
d,rather,6
rather,front,6
front,computer,7
computer,winning,8
winning,league,7
league,cambridge,8
cambridge,united,8
united,obsessed,6
obsessed,online,6
online,role,4
role,playing,7
playing,games,6
games,much,5
much,quests,5
quests,adrenaline,9
adrenaline,real,6
real,life,4
life,situation,8
situation,goals,8
goals,achieve,7
achieve,etc,6
etc,spend,4
spend,five,5
five,hours,5
hours,per,4
per,day,3
day,online,6
online,playing,5
playing,rarely,6
rarely,get,5
get,four,4
four,five,3
five,hours,5
hours,sleep,5
sleep,getting,7
getting,work,7
work,next,4
next,morning,6
morning,many,5
many,players,6
players,spend,6
spend,time,5
time,mmorpgs,7
mmorpgs,rather,7
rather,front,6
front,tv,5
tv,fail,4
fail,see,4
see,affect,5
affect,players,6
players,social,7
social,lives,6
lives,negatively,7
negatively,furthermore,11
furthermore,types,10
types,games,3
games,contain,7
contain,huge,7
huge,social,6
social,aspect,6
aspect,whereas,6
whereas,games,5
games,pursuits,7
pursuits,couch,7
couch,potato,5
potato,players,6
players,could,7
could,indulging,7
indulging,solitary,9
solitary,nature,6
nature,games,5
games,like,4
like,things,5
things,much,6
much,anything,7
anything,bad,8
bad,thing,5
thing,long,3
long,walk,4
walk,away,3
away,computer,8
computer,things,8
things,great,6
great,fun,5
fun,living,5
living,korea,6
korea,moment,4
moment,lots,5
lots,pc,4
pc,bangs,5
bangs,internet,7
internet,cafes,7
cafes,nearly,5
nearly,south,6
south,koreans,6
koreans,addicted,8
addicted,online,6
online,games,6
games,one,4
one,korean,4
korean,died,5
died,lack,4
lack,food,4
food,water,5
water,playing,6
playing,online,5
online,games,6
games,play,5
play,xbox,4
xbox,live,4
live,every,4
every,day,4
day,find,4
find,self,4
self,lying,5
lying,rescheduling,9
rescheduling,everything,8
everything,around,8
around,gaming,5
gaming,fix,5
fix,longest,7
longest,played,6
played,24,6
24,hour,4
hour,straight,8
straight,session,6
session,know,6
know,play,4
play,long,4
long,obsession,8
obsession,control,8
control,reccomend,8
reccomend,counsellor,10
